ID,src,lab5,lab4,sent_idx,h5,h4
ID0775,jama,H,H,9,True,True
ID0779,jama,H,H,9,True,True
ID0780,jama,L,L,9,False,False
ID0783,jama,H,L,9,True,False
ID0784,medbullets,H,H,9,True,True
ID0785,jama,H,H,9,True,True
ID0786,medxpert,H,H,9,True,True
ID0790,medbullets,H,H,9,True,True
ID0801,medbullets,I,I,9,False,False
ID0803,jama,L,L,9,False,False
ID0809,jama,H,H,9,True,True
ID0814,jama,L,L,9,False,False
ID0815,medxpert,H,H,9,True,True
ID0824,medbullets,H,H,9,True,True
ID0825,medbullets,H,L,9,True,False
ID0827,medxpert,H,H,9,True,True
ID0831,medxpert,H,H,9,True,True
ID0832,jama,L,H,9,False,True
ID0833,medbullets,H,L,9,True,False
ID0834,jama,H,H,9,True,True
ID0835,medbullets,H,H,9,True,True
ID0836,medbullets,L,H,9,False,True
ID0837,jama,L,L,9,False,False
ID0841,medbullets,H,L,9,True,False
ID0843,medxpert,L,H,9,False,True
ID0844,medbullets,L,L,9,False,False
ID0845,medbullets,L,I,9,False,False
ID0846,jama,H,H,9,True,True
ID0850,jama,I,I,9,False,False
ID0852,medbullets,H,L,9,True,False
ID0853,medbullets,H,H,9,True,True
ID0858,jama,I,I,9,False,False
ID0859,jama,I,I,9,False,False
ID0862,jama,I,H,9,False,True
ID0866,jama,H,H,9,True,True
ID0867,jama,L,L,9,False,False
ID0869,jama,H,L,9,True,False
ID0871,jama,H,H,9,True,True
ID0876,jama,I,L,9,False,False
ID0878,jama,L,I,9,False,False
ID0879,jama,H,H,9,True,True
ID0880,medxpert,H,H,9,True,True
ID0884,mmlu,H,L,9,True,False
ID0885,medbullets,L,H,9,False,True
ID0887,medbullets,L,L,9,False,False
ID0889,jama,L,L,9,False,False
ID0894,jama,H,L,9,True,False
ID0895,jama,L,L,9,False,False
ID0900,jama,I,L,9,False,False
ID0904,jama,L,L,9,False,False
ID0909,mmlu,L,L,9,False,False
ID0911,mmlu,I,I,9,False,False
ID0916,jama,H,H,9,True,True
ID0919,medxpert,H,H,9,True,True
ID0922,medxpert,I,I,9,False,False
ID0923,medbullets,H,H,9,True,True
ID0924,medbullets,H,H,9,True,True
ID0927,jama,L,L,9,False,False
ID0928,medbullets,H,L,9,True,False
ID0935,jama,L,L,9,False,False
ID0937,jama,H,L,9,True,False
ID0939,jama,H,H,9,True,True
ID0954,jama,H,H,9,True,True
ID0957,medxpert,H,H,9,True,True
ID0968,jama,H,L,9,True,False
ID0973,jama,I,I,9,False,False
ID0977,jama,I,I,9,False,False
ID0981,jama,L,L,9,False,False
ID0987,medbullets,I,I,9,False,False
ID0990,jama,H,L,9,True,False
ID0993,jama,H,H,9,True,True
ID0996,jama,L,L,9,False,False
ID0998,jama,H,H,9,True,True
ID0999,mmlu,L,I,9,False,False
ID1001,jama,H,H,9,True,True
ID1002,jama,L,L,9,False,False
ID1009,medxpert,H,H,9,True,True
ID1011,jama,L,I,9,False,False
ID1014,jama,L,H,9,False,True
ID1015,jama,L,L,9,False,False
ID1016,jama,H,H,9,True,True
ID1017,jama,H,H,9,True,True
ID1019,jama,L,I,9,False,False
ID1020,jama,H,H,9,True,True
ID1021,jama,H,H,9,True,True
ID1022,jama,H,H,9,True,True
ID1024,medbullets,H,H,9,True,True
ID1025,mmlu,H,H,9,True,True
ID1026,medxpert,L,I,9,False,False
ID1028,medbullets,H,I,9,True,False
ID1029,medxpert,H,H,9,True,True
ID1032,jama,H,H,9,True,True
ID1035,jama,L,L,9,False,False
ID1037,jama,H,H,9,True,True
ID1040,jama,L,H,9,False,True
ID1047,jama,H,L,9,True,False
ID1049,jama,I,H,9,False,True
ID1051,medbullets,H,H,9,True,True
ID1060,jama,L,I,9,False,False
ID1068,jama,H,H,9,True,True
ID1071,jama,I,L,9,False,False
ID1073,jama,L,I,9,False,False
ID1075,jama,L,L,9,False,False
ID1076,jama,L,L,9,False,False
ID1077,jama,L,L,9,False,False
ID1079,jama,L,H,9,False,True
ID1080,jama,L,L,9,False,False
ID1081,medbullets,I,I,9,False,False
ID1082,mmlu,H,L,9,True,False
ID1084,jama,L,L,9,False,False
ID1087,jama,I,I,9,False,False
ID1088,mmlu,H,H,9,True,True
ID1089,jama,H,H,9,True,True
ID1090,jama,H,H,9,True,True
ID1093,medbullets,L,L,9,False,False
ID1098,jama,H,H,9,True,True
ID1099,jama,L,L,9,False,False
ID1101,jama,L,L,9,False,False
ID1102,medxpert,I,I,9,False,False
ID1112,mmlu,I,I,9,False,False
ID1114,mmlu,L,L,9,False,False
ID1116,medbullets,L,L,9,False,False
ID1118,jama,H,H,9,True,True
ID1119,jama,H,H,9,True,True
ID1121,jama,H,H,9,True,True
ID1123,jama,H,I,9,True,False
ID1127,jama,L,H,9,False,True
ID1129,medbullets,H,H,9,True,True
ID1131,jama,H,H,9,True,True
ID1132,jama,H,H,9,True,True
ID1135,jama,L,I,9,False,False
ID1137,medbullets,I,I,9,False,False
ID1138,jama,H,L,9,True,False
ID1139,jama,L,L,9,False,False
ID1140,jama,H,H,9,True,True
ID1142,medbullets,H,H,9,True,True
ID1148,jama,H,I,9,True,False
ID1149,jama,H,H,9,True,True
ID1150,jama,L,L,9,False,False
ID1153,medbullets,I,I,9,False,False
ID1154,medxpert,H,H,9,True,True
ID1155,medxpert,H,H,9,True,True
ID1157,medbullets,H,H,9,True,True
ID1158,medbullets,H,H,9,True,True
ID1160,jama,H,H,9,True,True
ID1162,jama,H,H,9,True,True
ID1163,mmlu,H,H,9,True,True
ID1166,jama,I,H,9,False,True
ID1167,jama,L,L,9,False,False
ID1170,jama,L,I,9,False,False
ID1171,jama,H,H,9,True,True
ID1174,jama,I,I,9,False,False
ID1175,jama,L,L,9,False,False
ID1176,medxpert,I,I,9,False,False
ID1178,jama,H,L,9,True,False
ID1179,medxpert,L,L,9,False,False
ID1182,mmlu,H,L,9,True,False
ID1183,jama,H,I,9,True,False
ID1184,medxpert,L,I,9,False,False
ID1185,jama,L,L,9,False,False
ID1187,mmlu,H,H,9,True,True
ID1198,jama,H,H,9,True,True
ID1200,medbullets,H,H,9,True,True
ID1206,mmlu,I,I,9,False,False
ID1214,jama,L,L,9,False,False
ID1215,jama,I,I,9,False,False
ID1217,jama,L,H,9,False,True
ID1218,medbullets,H,L,9,True,False
ID1219,jama,I,L,9,False,False
ID1224,jama,H,H,9,True,True
ID1228,medbullets,H,H,9,True,True
ID1230,jama,H,H,9,True,True
ID1232,medbullets,H,I,9,True,False
ID1233,jama,H,H,9,True,True
ID1234,jama,L,L,9,False,False
ID1236,jama,I,I,9,False,False
ID1242,jama,I,L,9,False,False
ID1244,jama,H,H,9,True,True
ID1246,medbullets,H,H,9,True,True
ID1247,jama,L,H,9,False,True
ID1260,jama,H,H,9,True,True
ID1262,medbullets,L,I,9,False,False
ID1266,jama,H,H,9,True,True
ID1269,medbullets,I,I,9,False,False
ID1271,medbullets,L,I,9,False,False
ID1272,mmlu,I,I,9,False,False
ID1273,jama,L,L,9,False,False
ID1275,jama,L,I,9,False,False
ID1276,jama,H,H,9,True,True
ID1278,medbullets,H,H,9,True,True
ID1279,medbullets,H,H,9,True,True
ID1285,jama,I,I,9,False,False
ID1286,jama,H,H,9,True,True
ID1287,mmlu,I,I,9,False,False
ID1289,jama,H,H,9,True,True
ID1296,mmlu,H,H,9,True,True
ID1301,jama,L,L,9,False,False
ID1303,jama,I,I,9,False,False
ID1308,jama,H,H,9,True,True
ID1311,medxpert,H,H,9,True,True
ID1314,jama,L,H,9,False,True
ID1315,medbullets,L,I,9,False,False
ID1318,jama,H,H,9,True,True
ID1320,jama,H,H,9,True,True
ID1331,mmlu,H,H,9,True,True
ID1332,jama,L,L,9,False,False
ID1333,medxpert,H,H,9,True,True
ID1334,jama,H,H,9,True,True
ID1335,mmlu,H,H,9,True,True
ID1336,mmlu,H,H,9,True,True
ID1337,medbullets,L,L,9,False,False
ID1338,medbullets,I,I,9,False,False
ID1339,mmlu,H,H,9,True,True
ID1345,medbullets,L,L,9,False,False
ID1347,jama,L,H,9,False,True
ID1348,jama,L,L,9,False,False
ID1349,jama,H,H,9,True,True
ID1350,jama,L,H,9,False,True
ID1353,jama,H,H,9,True,True
ID1354,jama,I,L,9,False,False
ID1359,jama,H,H,9,True,True
ID1360,jama,I,L,9,False,False
ID1362,medbullets,H,H,9,True,True
ID1368,jama,L,L,9,False,False
ID1373,jama,L,L,9,False,False
ID1374,jama,H,H,9,True,True
ID1376,jama,H,H,9,True,True
ID1378,medbullets,H,H,9,True,True
ID1381,jama,L,H,9,False,True
ID1382,jama,L,H,9,False,True
ID1383,mmlu,I,I,9,False,False
ID1384,medbullets,H,H,9,True,True
ID1387,jama,H,H,9,True,True
ID1388,jama,I,I,9,False,False
ID1391,jama,H,H,9,True,True
ID1394,medbullets,I,L,9,False,False
ID1397,medbullets,H,H,9,True,True
ID1398,jama,H,H,9,True,True
ID1399,medxpert,L,L,9,False,False
ID1401,jama,L,L,9,False,False
ID1402,jama,H,H,9,True,True
ID1403,jama,L,L,9,False,False
ID1411,medbullets,H,H,9,True,True
ID1413,medbullets,H,H,9,True,True
ID1416,jama,L,L,9,False,False
ID1418,mmlu,I,I,9,False,False
ID1419,jama,L,H,9,False,True
ID1421,mmlu,H,L,9,True,False
ID1422,medbullets,H,H,9,True,True
ID1426,mmlu,I,I,9,False,False
ID1429,jama,H,L,9,True,False
ID1430,jama,L,H,9,False,True
ID1438,jama,H,L,9,True,False
ID1450,jama,H,L,9,True,False
ID1452,medbullets,H,L,9,True,False
ID1457,medbullets,I,I,9,False,False
ID1458,jama,H,L,9,True,False
ID1459,jama,H,H,9,True,True
ID1464,jama,H,H,9,True,True
ID1466,mmlu,H,H,9,True,True
ID1467,mmlu,L,H,9,False,True
ID1468,medbullets,H,H,9,True,True
ID1469,jama,H,H,9,True,True
ID1475,medbullets,I,I,9,False,False
ID1476,jama,L,L,9,False,False
ID1477,jama,H,H,9,True,True
ID1481,jama,H,H,9,True,True
ID1485,jama,H,H,9,True,True
ID1488,medbullets,L,I,9,False,False
ID1489,medbullets,H,I,9,True,False
ID1490,medbullets,I,I,9,False,False
ID1491,jama,H,H,9,True,True
ID1495,medbullets,H,H,9,True,True
ID1505,jama,H,H,9,True,True
ID1508,medbullets,I,I,9,False,False
ID1513,jama,H,L,9,True,False
ID1514,jama,H,H,9,True,True
ID1515,mmlu,H,H,9,True,True
ID1517,jama,H,I,9,True,False
ID1520,jama,I,I,9,False,False
ID1525,jama,L,I,9,False,False
ID1529,jama,I,I,9,False,False
ID1530,jama,L,I,9,False,False
ID1532,jama,H,L,9,True,False
ID1533,jama,H,I,9,True,False
ID1534,medbullets,H,H,9,True,True
ID1538,jama,L,L,9,False,False
ID1539,medbullets,H,H,9,True,True
ID1540,jama,H,L,9,True,False
ID1541,medbullets,H,H,9,True,True
ID1543,mmlu,H,L,9,True,False
ID1545,jama,I,I,9,False,False
ID1550,jama,L,H,9,False,True
ID1551,jama,L,L,9,False,False
ID1553,medbullets,H,L,9,True,False
ID1555,jama,H,H,9,True,True
ID1560,jama,L,L,9,False,False
ID1561,jama,L,L,9,False,False
ID1565,medbullets,L,I,9,False,False
ID1571,medxpert,L,L,9,False,False
ID1573,jama,H,H,9,True,True
ID1574,jama,L,L,9,False,False
ID1575,jama,L,L,9,False,False
ID1581,jama,L,L,9,False,False
ID1584,jama,I,I,9,False,False
ID1585,jama,I,L,9,False,False
ID1586,mmlu,L,L,9,False,False
ID1594,jama,H,H,9,True,True
ID1596,mmlu,H,H,9,True,True
ID1599,medbullets,H,H,9,True,True
ID1607,jama,I,L,9,False,False
ID1610,jama,L,L,9,False,False
ID1612,jama,L,L,9,False,False
ID1622,mmlu,L,L,9,False,False
ID1629,medbullets,H,L,9,True,False
ID1634,medbullets,H,I,9,True,False
ID1636,medbullets,L,I,9,False,False
ID1638,jama,L,L,9,False,False
ID1650,mmlu,L,L,9,False,False
ID1651,jama,H,L,9,True,False
ID1652,jama,H,H,9,True,True
ID1655,jama,H,L,9,True,False
ID1659,jama,I,I,9,False,False
ID1663,jama,H,H,9,True,True
ID1666,medbullets,H,H,9,True,True
ID1667,medxpert,I,I,9,False,False
ID1668,medbullets,H,H,9,True,True
ID1671,jama,H,H,9,True,True
ID1674,jama,I,L,9,False,False
ID1678,jama,L,I,9,False,False
ID1679,jama,H,H,9,True,True
ID1680,jama,I,I,9,False,False
ID1683,jama,H,L,9,True,False
ID1689,jama,H,H,9,True,True
ID1691,medxpert,I,I,9,False,False
ID1692,jama,H,H,9,True,True
ID1693,medbullets,H,H,9,True,True
ID1694,medxpert,I,I,9,False,False
ID1695,jama,H,H,9,True,True
ID1699,jama,H,L,9,True,False
ID1700,mmlu,L,L,9,False,False
ID1701,mmlu,I,H,9,False,True
ID1702,jama,L,I,9,False,False
ID1706,medbullets,I,I,9,False,False
ID1710,jama,L,L,9,False,False
ID1716,jama,I,L,9,False,False
ID1717,medxpert,H,H,9,True,True
ID1718,medbullets,H,H,9,True,True
ID1724,medxpert,L,L,9,False,False
ID1725,mmlu,H,H,9,True,True
ID1728,jama,I,I,9,False,False
ID1732,jama,H,L,9,True,False
ID1738,medbullets,L,I,9,False,False
ID1756,jama,H,H,9,True,True
ID1761,jama,H,H,9,True,True
ID1762,jama,L,I,9,False,False
ID1767,medxpert,H,H,9,True,True
ID1769,jama,I,I,9,False,False
ID1787,jama,I,H,9,False,True
ID1788,mmlu,H,H,9,True,True
ID1789,medxpert,H,L,9,True,False
ID1790,jama,H,I,9,True,False
ID1791,jama,L,I,9,False,False
ID1792,jama,L,L,9,False,False
ID1797,jama,H,H,9,True,True
ID1798,mmlu,H,H,9,True,True
ID1799,jama,L,H,9,False,True
ID1800,mmlu,H,L,9,True,False
ID1807,jama,L,L,9,False,False
ID1809,jama,I,I,9,False,False
ID1818,mmlu,H,H,9,True,True
ID1819,jama,L,L,9,False,False
ID1820,jama,I,L,9,False,False
ID1821,medbullets,I,I,9,False,False
ID1822,medbullets,H,H,9,True,True
ID1823,jama,I,L,9,False,False
ID1827,mmlu,H,H,9,True,True
ID1830,medxpert,L,I,9,False,False
ID1831,jama,H,L,9,True,False
ID1835,jama,L,L,9,False,False
ID1838,medbullets,H,I,9,True,False
ID1842,jama,L,L,9,False,False
ID1845,medbullets,L,I,9,False,False
ID1846,medbullets,H,L,9,True,False
ID1848,jama,H,L,9,True,False
ID1850,jama,L,L,9,False,False
ID1852,jama,H,L,9,True,False
ID1855,jama,I,L,9,False,False
ID1858,medxpert,H,H,9,True,True
ID1859,jama,L,L,9,False,False
ID1860,jama,H,H,9,True,True
ID1863,mmlu,L,L,9,False,False
ID1865,jama,L,L,9,False,False
ID1875,jama,I,H,9,False,True
ID1879,jama,I,H,9,False,True
ID1880,medbullets,L,I,9,False,False
ID1882,medbullets,L,H,9,False,True
ID1887,jama,H,H,9,True,True
ID1893,jama,H,L,9,True,False
ID1899,jama,I,I,9,False,False
ID1900,jama,H,H,9,True,True
ID1902,jama,H,H,9,True,True
ID1903,jama,H,H,9,True,True
ID1908,mmlu,L,L,9,False,False
ID1912,mmlu,L,H,9,False,True
ID1917,jama,L,I,9,False,False
ID1918,jama,H,H,9,True,True
ID1924,medxpert,H,H,9,True,True
ID1925,jama,L,I,9,False,False
ID1927,medbullets,H,L,9,True,False
ID1928,jama,H,L,9,True,False
ID1932,jama,H,H,9,True,True
ID1933,jama,L,I,9,False,False
ID1934,jama,I,I,9,False,False
ID1938,medbullets,I,I,9,False,False
ID1945,medbullets,H,L,9,True,False
ID1949,jama,H,H,9,True,True
ID1955,medbullets,H,H,9,True,True
ID1959,jama,I,I,9,False,False
ID1963,medbullets,H,H,9,True,True
ID1965,jama,H,I,9,True,False
ID1974,medbullets,H,H,9,True,True
ID1977,jama,L,L,9,False,False
ID1981,jama,L,L,9,False,False
ID1983,medbullets,I,L,9,False,False
ID1987,medxpert,H,L,9,True,False
ID1990,jama,I,L,9,False,False
ID1991,jama,L,I,9,False,False
ID1997,medxpert,L,H,9,False,True
ID0002,jama,I,I,10,False,False
ID0015,jama,I,H,10,False,True
ID0021,jama,I,I,10,False,False
ID0029,medbullets,I,I,10,False,False
ID0034,medbullets,H,H,10,True,True
ID0041,jama,I,I,10,False,False
ID0044,jama,L,I,10,False,False
ID0046,medbullets,H,H,10,True,True
ID0048,medbullets,L,I,10,False,False
ID0049,jama,L,L,10,False,False
ID0054,jama,I,I,10,False,False
ID0055,medbullets,I,I,10,False,False
ID0069,jama,H,H,10,True,True
ID0072,jama,H,H,10,True,True
ID0078,medbullets,I,I,10,False,False
ID0079,jama,L,L,10,False,False
ID0088,jama,L,L,10,False,False
ID0093,jama,I,I,10,False,False
ID0094,jama,L,L,10,False,False
ID0098,mmlu,H,H,10,True,True
ID0099,medxpert,H,H,10,True,True
ID0102,medbullets,L,H,10,False,True
ID0110,jama,H,H,10,True,True
ID0111,medbullets,H,H,10,True,True
ID0113,mmlu,H,H,10,True,True
ID0115,medbullets,L,L,10,False,False
ID0116,jama,L,L,10,False,False
ID0117,mmlu,H,H,10,True,True
ID0119,jama,I,I,10,False,False
ID0124,jama,H,L,10,True,False
ID0125,jama,H,H,10,True,True
ID0127,jama,H,H,10,True,True
ID0136,mmlu,H,H,10,True,True
ID0142,jama,H,H,10,True,True
ID0144,medbullets,H,H,10,True,True
ID0149,jama,I,I,10,False,False
ID0150,jama,H,H,10,True,True
ID0154,mmlu,H,H,10,True,True
ID0157,jama,H,H,10,True,True
ID0161,jama,L,L,10,False,False
ID0162,medbullets,H,L,10,True,False
ID0163,jama,I,I,10,False,False
ID0169,jama,L,I,10,False,False
ID0172,jama,L,L,10,False,False
ID0177,medbullets,H,L,10,True,False
ID0184,mmlu,I,I,10,False,False
ID0185,medbullets,H,H,10,True,True
ID0186,jama,H,H,10,True,True
ID0191,jama,H,H,10,True,True
ID0192,jama,L,H,10,False,True
ID0195,jama,H,H,10,True,True
ID0198,medbullets,H,H,10,True,True
ID0199,jama,H,H,10,True,True
ID0202,jama,L,L,10,False,False
ID0213,jama,H,H,10,True,True
ID0215,jama,I,I,10,False,False
ID0219,jama,H,H,10,True,True
ID0220,mmlu,H,H,10,True,True
ID0222,jama,L,H,10,False,True
ID0230,jama,H,H,10,True,True
ID0232,jama,L,H,10,False,True
ID0237,mmlu,H,L,10,True,False
ID0238,medbullets,L,L,10,False,False
ID0241,jama,H,H,10,True,True
ID0242,medxpert,L,H,10,False,True
ID0243,jama,H,L,10,True,False
ID0246,jama,I,L,10,False,False
ID0247,medbullets,H,H,10,True,True
ID0249,medbullets,I,L,10,False,False
ID0254,jama,H,H,10,True,True
ID0257,jama,H,H,10,True,True
ID0268,jama,L,L,10,False,False
ID0270,mmlu,H,H,10,True,True
ID0277,jama,I,L,10,False,False
ID0281,medxpert,H,L,10,True,False
ID0286,jama,H,H,10,True,True
ID0287,jama,H,L,10,True,False
ID0289,jama,L,L,10,False,False
ID0295,jama,I,L,10,False,False
ID0300,jama,H,H,10,True,True
ID0301,jama,I,H,10,False,True
ID0302,jama,L,L,10,False,False
ID0307,mmlu,L,I,10,False,False
ID0310,jama,H,H,10,True,True
ID0313,mmlu,I,I,10,False,False
ID0314,medbullets,H,H,10,True,True
ID0315,mmlu,H,L,10,True,False
ID0320,medxpert,L,I,10,False,False
ID0323,jama,L,L,10,False,False
ID0324,jama,H,H,10,True,True
ID0325,medbullets,L,I,10,False,False
ID0328,jama,H,L,10,True,False
ID0331,jama,H,H,10,True,True
ID0332,jama,H,H,10,True,True
ID0334,jama,H,H,10,True,True
ID0337,jama,H,H,10,True,True
ID0342,jama,I,L,10,False,False
ID0351,jama,L,L,10,False,False
ID0352,jama,H,H,10,True,True
ID0360,mmlu,H,H,10,True,True
ID0364,jama,I,L,10,False,False
ID0365,jama,L,I,10,False,False
ID0366,jama,H,H,10,True,True
ID0368,jama,L,L,10,False,False
ID0371,medxpert,H,H,10,True,True
ID0373,jama,H,H,10,True,True
ID0385,medxpert,L,H,10,False,True
ID0389,jama,H,L,10,True,False
ID0393,jama,H,H,10,True,True
ID0399,jama,L,L,10,False,False
ID0400,jama,L,H,10,False,True
ID0404,jama,H,H,10,True,True
ID0405,jama,L,H,10,False,True
ID0409,mmlu,H,L,10,True,False
ID0415,jama,I,H,10,False,True
ID0417,jama,H,H,10,True,True
ID0418,jama,I,I,10,False,False
ID0421,jama,H,H,10,True,True
ID0431,jama,L,H,10,False,True
ID0442,jama,L,L,10,False,False
ID0444,jama,L,L,10,False,False
ID0449,jama,L,L,10,False,False
ID0451,jama,H,H,10,True,True
ID0453,jama,L,L,10,False,False
ID0462,jama,L,H,10,False,True
ID0463,jama,H,H,10,True,True
ID0465,jama,L,L,10,False,False
ID0466,jama,H,H,10,True,True
ID0467,jama,H,L,10,True,False
ID0468,medbullets,L,I,10,False,False
ID0469,jama,H,H,10,True,True
ID0470,medbullets,L,H,10,False,True
ID0471,jama,H,H,10,True,True
ID0472,jama,H,H,10,True,True
ID0476,jama,H,L,10,True,False
ID0477,jama,I,I,10,False,False
ID0478,jama,L,H,10,False,True
ID0479,jama,L,H,10,False,True
ID0483,jama,I,I,10,False,False
ID0484,jama,H,H,10,True,True
ID0492,jama,I,L,10,False,False
ID0494,jama,H,H,10,True,True
ID0495,medbullets,H,H,10,True,True
ID0498,jama,H,H,10,True,True
ID0500,jama,L,L,10,False,False
ID0502,jama,I,L,10,False,False
ID0503,medbullets,L,I,10,False,False
ID0508,jama,L,L,10,False,False
ID0511,jama,L,H,10,False,True
ID0513,jama,H,H,10,True,True
ID0522,jama,I,L,10,False,False
ID0524,jama,L,I,10,False,False
ID0525,jama,L,I,10,False,False
ID0528,jama,H,H,10,True,True
ID0529,medbullets,H,H,10,True,True
ID0532,medxpert,L,L,10,False,False
ID0533,jama,H,H,10,True,True
ID0534,jama,H,H,10,True,True
ID0535,medbullets,H,H,10,True,True
ID0539,jama,H,L,10,True,False
ID0541,jama,L,I,10,False,False
ID0543,mmlu,I,I,10,False,False
ID0546,medbullets,H,L,10,True,False
ID0551,jama,L,L,10,False,False
ID0552,jama,H,H,10,True,True
ID0553,jama,H,H,10,True,True
ID0555,jama,H,H,10,True,True
ID0559,jama,H,L,10,True,False
ID0561,jama,L,L,10,False,False
ID0568,medbullets,H,I,10,True,False
ID0575,jama,L,L,10,False,False
ID0576,mmlu,I,I,10,False,False
ID0577,jama,I,I,10,False,False
ID0578,mmlu,H,H,10,True,True
ID0586,jama,H,H,10,True,True
ID0589,jama,I,L,10,False,False
ID0590,jama,L,H,10,False,True
ID0591,medxpert,H,I,10,True,False
ID0595,medxpert,L,I,10,False,False
ID0596,jama,H,H,10,True,True
ID0600,medbullets,L,I,10,False,False
ID0602,jama,H,L,10,True,False
ID0607,mmlu,L,I,10,False,False
ID0609,jama,L,I,10,False,False
ID0613,medbullets,H,H,10,True,True
ID0623,medbullets,L,I,10,False,False
ID0631,jama,I,I,10,False,False
ID0633,jama,I,H,10,False,True
ID0635,jama,H,H,10,True,True
ID0636,jama,H,H,10,True,True
ID0642,jama,L,L,10,False,False
ID0647,jama,H,H,10,True,True
ID0648,jama,L,H,10,False,True
ID0654,mmlu,H,H,10,True,True
ID0656,jama,L,H,10,False,True
ID0659,jama,H,H,10,True,True
ID0661,jama,H,L,10,True,False
ID0662,medbullets,H,H,10,True,True
ID0664,jama,L,H,10,False,True
ID0669,jama,L,H,10,False,True
ID0670,jama,L,L,10,False,False
ID0679,medbullets,H,H,10,True,True
ID0691,jama,H,H,10,True,True
ID0693,medbullets,H,L,10,True,False
ID0699,jama,I,L,10,False,False
ID0703,jama,L,L,10,False,False
ID0708,jama,H,L,10,True,False
ID0709,jama,I,L,10,False,False
ID0710,jama,I,I,10,False,False
ID0711,medbullets,H,I,10,True,False
ID0716,jama,I,H,10,False,True
ID0718,jama,H,H,10,True,True
ID0719,jama,L,L,10,False,False
ID0721,jama,H,H,10,True,True
ID0731,jama,L,L,10,False,False
ID0734,jama,L,L,10,False,False
ID0739,jama,I,I,10,False,False
ID0740,jama,H,H,10,True,True
ID0743,jama,H,H,10,True,True
ID0745,jama,L,L,10,False,False
ID0746,jama,H,H,10,True,True
ID0747,jama,I,I,10,False,False
ID0754,jama,I,I,10,False,False
ID0756,jama,L,I,10,False,False
ID0759,medbullets,I,I,10,False,False
ID0779,jama,H,L,10,True,False
ID0780,jama,H,H,10,True,True
ID0783,jama,H,H,10,True,True
ID0790,medbullets,H,L,10,True,False
ID0801,medbullets,H,H,10,True,True
ID0803,jama,H,H,10,True,True
ID0809,jama,H,H,10,True,True
ID0814,jama,L,L,10,False,False
ID0827,medxpert,H,H,10,True,True
ID0831,medxpert,L,L,10,False,False
ID0832,jama,H,H,10,True,True
ID0833,medbullets,L,L,10,False,False
ID0834,jama,H,H,10,True,True
ID0835,medbullets,I,I,10,False,False
ID0836,medbullets,H,H,10,True,True
ID0837,jama,H,H,10,True,True
ID0843,medxpert,L,L,10,False,False
ID0844,medbullets,H,H,10,True,True
ID0845,medbullets,H,H,10,True,True
ID0846,jama,H,H,10,True,True
ID0850,jama,H,H,10,True,True
ID0852,medbullets,H,H,10,True,True
ID0853,medbullets,H,H,10,True,True
ID0862,jama,I,H,10,False,True
ID0866,jama,H,H,10,True,True
ID0867,jama,I,L,10,False,False
ID0869,jama,H,H,10,True,True
ID0871,jama,L,L,10,False,False
ID0876,jama,L,H,10,False,True
ID0878,jama,L,I,10,False,False
ID0879,jama,L,L,10,False,False
ID0884,mmlu,I,I,10,False,False
ID0885,medbullets,H,H,10,True,True
ID0887,medbullets,I,I,10,False,False
ID0889,jama,L,H,10,False,True
ID0894,jama,L,L,10,False,False
ID0895,jama,H,H,10,True,True
ID0900,jama,H,H,10,True,True
ID0904,jama,L,L,10,False,False
ID0909,mmlu,L,L,10,False,False
ID0911,mmlu,L,H,10,False,True
ID0916,jama,H,H,10,True,True
ID0922,medxpert,H,H,10,True,True
ID0923,medbullets,I,I,10,False,False
ID0924,medbullets,L,H,10,False,True
ID0928,medbullets,L,H,10,False,True
ID0935,jama,H,H,10,True,True
ID0937,jama,H,H,10,True,True
ID0939,jama,I,I,10,False,False
ID0954,jama,H,H,10,True,True
ID0968,jama,H,H,10,True,True
ID0973,jama,I,I,10,False,False
ID0977,jama,L,H,10,False,True
ID0981,jama,H,H,10,True,True
ID0987,medbullets,L,I,10,False,False
ID0990,jama,H,L,10,True,False
ID0993,jama,H,H,10,True,True
ID0996,jama,I,I,10,False,False
ID0998,jama,H,H,10,True,True
ID0999,mmlu,H,H,10,True,True
ID1001,jama,H,H,10,True,True
ID1002,jama,L,L,10,False,False
ID1009,medxpert,H,H,10,True,True
ID1011,jama,I,H,10,False,True
ID1014,jama,H,H,10,True,True
ID1015,jama,L,L,10,False,False
ID1019,jama,H,H,10,True,True
ID1021,jama,H,H,10,True,True
ID1024,medbullets,H,H,10,True,True
